code	store_name	product_ean	location
GB	Barnet	0020402754141	Europe/London
IN	Gariadhar	2117607876933	Asia/Kolkata
BR	Pedro II	8470042034905	America/Fortaleza
RO	Sector 6	7120886372343	Europe/Bucharest
IQ	Karbala	9442510113350	Asia/Baghdad
MX	Teziutlan	3458429326770	America/Mexico_City
CA	Beaconsfield	5531492198975	America/Toronto
LR	New Yekepa	3211372387485	Africa/Monrovia
PE	Yunguyo	6319797170303	America/Lima
CN	Jingzhou	1223455700830	Asia/Shanghai
IN	Calangute	2993857700408	Asia/Kolkata
TN	Msaken	7040241511395	Africa/Tunis
IN	Moga	7952644426445	Asia/Kolkata
CN	Guli	3896820367167	Asia/Shanghai
US	Norwalk	6053227720200	America/New_York
JP	Ueno-ebisumachi	6101521873631	Asia/Tokyo
RU	Yablonovskiy	9668145034925	Europe/Moscow
NG	Yenagoa	9830007756515	Africa/Lagos
US	Rutland	4255521552019	America/New_York
CL	La Ligua	9647674317044	America/Santiago
GE	Kobuleti	9043094964569	Asia/Tbilisi
BR	Pato Branco	9692313611243	America/Sao_Paulo
AU	Griffith	0533028772463	Australia/Sydney
NG	Ilesa	9941196969706	Africa/Lagos
ID	Balikpapan	8314107641199	Asia/Makassar
HR	Split	4801411651708	Europe/Zagreb
BR	Resplendor	4193479640832	America/Sao_Paulo
FR	Sceaux	2841159206152	Europe/Paris
GB	Newbury	7508760165982	Europe/London
FR	Rueil-Malmaison	9752902029139	Europe/Paris
IN	Sojat	3764941573784	Asia/Kolkata
ES	Maspalomas	3335973371893	Atlantic/Canary
DE	Dahlem	8985535910364	Europe/Berlin
JP	Ina	6837226171535	Asia/Tokyo
US	Kearns	4428397602113	America/Denver
CN	Beidao	9359386717028	Asia/Shanghai
GB	Mexborough	1604867866114	Europe/London
US	Mechanicsville	5145886371921	America/New_York
MK	Bogovinje	0744752403053	Europe/Skopje
CN	Haicheng	4035621944163	Asia/Shanghai
FR	Pamiers	9554062697650	Europe/Paris
FR	La Garenne-Colombes	0642159408117	Europe/Paris
AR	Chacabuco	2409237520868	America/Argentina/Buenos_Aires
US	Waterbury	1813143693157	America/New_York
HT	Thomazeau	6154994107345	America/Port-au-Prince
GB	Blackpool	7927413667824	Europe/London
GB	Gainsborough	0095644149161	Europe/London
RE	Saint-Denis	3297937956945	Indian/Reunion
AR	Esperanza	2023356063374	America/Argentina/Cordoba
BE	Temse	7121307558810	Europe/Brussels
GB	Westbury	4207718699816	Europe/London
IR	Nowshahr	5211435697795	Asia/Tehran
US	Scarsdale	1553633708618	America/New_York
PH	Dipolog	6916765368078	Asia/Manila
RU	Alatyr’	8838476868723	Europe/Moscow
MM	Dawei	2958614998962	Asia/Yangon
DE	Wittenau	4677992742957	Europe/Berlin
AF	Sar-e Pul	1361953657789	Asia/Kabul
JP	Motomachi	2473540245183	Asia/Tokyo
FR	Pamiers	6499543782674	Europe/Paris
RU	Aykhal	5746849326493	Asia/Yakutsk
DE	Karben	2153940345712	Europe/Berlin
BR	Alfenas	1553131628449	America/Sao_Paulo
CM	Tonga	1449018573530	Africa/Douala
BR	Cabo	4358685710070	America/Recife
JP	Fujioka	2441318009329	Asia/Tokyo
JP	Nonoichi	1208215871869	Asia/Tokyo
KE	Nyahururu	8797357330035	Africa/Nairobi
FR	Pamiers	2409550838114	Europe/Paris
IN	Saharsa	5540151090604	Asia/Kolkata
DZ	Ksar Chellala	2704379032317	Africa/Algiers
CN	Hengshui	0574667144587	Asia/Shanghai
DZ	Beni Douala	7322246036593	Africa/Algiers
US	Nutley	7836315534380	America/New_York
IR	Darreh Shahr	3010322129928	Asia/Tehran
RU	Aykhal	9000168338046	Asia/Yakutsk
DE	Finnentrop	4684807822728	Europe/Berlin
JP	Toba	6624948510069	Asia/Tokyo
FR	Herblay	2194505512163	Europe/Paris
DE	Korschenbroich	5353299858254	Europe/Berlin
TH	Thap Than	9060504886327	Asia/Bangkok
RU	Alatyr’	8691700596157	Europe/Moscow
US	Lexington	1223325611709	America/New_York
US	Longview	9398775062332	America/Chicago
SK	Skalica	4466502874130	Europe/Bratislava
CN	Hoxtolgay	1311559379929	Asia/Urumqi
CN	Xinzhou	1202243757928	Asia/Shanghai
DE	Hechingen	9977455942456	Europe/Berlin
PK	Kot Addu	3438517223662	Asia/Karachi
DZ	Ksar Chellala	4096827549279	Africa/Algiers
PH	Guyong	0229407939687	Asia/Manila
BR	Caldas Novas	2555719891831	America/Sao_Paulo
NL	Emmeloord	5551493124438	Europe/Amsterdam
ES	el Camp de l'Arpa del Clot	2501411501530	Europe/Madrid
ID	Kudus	5140748790223	Asia/Jakarta
RU	Yeysk	5915966787085	Europe/Moscow
PH	Baliuag	9658282561668	Asia/Manila
US	Camarillo	2778137234848	America/Los_Angeles
UG	Kitgum	1593685397521	Africa/Kampala
US	Kendall	4789857649612	America/New_York
PE	Minas de Marcona	5316990497450	America/Lima
RU	Zhukovka	0476078387143	Europe/Moscow
CA	Markham	4397678964397	America/Toronto
US	Rutland	6095982821273	America/New_York
MG	Antanifotsy	3793395009068	Indian/Antananarivo
CN	Beidao	9274528199404	Asia/Shanghai
CH	Onex	0095857550303	Europe/Zurich
PK	Tharu Shah	1612326698299	Asia/Karachi
IN	Pandua	2146648471340	Asia/Kolkata
IN	Betamcherla	6510734319391	Asia/Kolkata
KG	Jalal-Abad	3860954309058	Asia/Bishkek
JP	Namerikawa	1732684841301	Asia/Tokyo
DE	Halstenbek	3062224361432	Europe/Berlin
US	Dublin	6500424825172	America/New_York
KH	Paoy Paet	2052437848555	Asia/Phnom_Penh
BR	Imbituba	1620414808468	America/Sao_Paulo
ID	Tarakan	4924203624435	Asia/Makassar
IR	Nowshahr	3609897977401	Asia/Tehran
US	Abilene	4351842426395	America/Chicago
RU	Buynaksk	9094220425690	Europe/Moscow
TR	Gaziantep	6426657316426	Europe/Istanbul
US	Malden	3051732887817	America/New_York
BE	Rixensart	5163711498360	Europe/Brussels
DE	Wesseling	0920939708924	Europe/Berlin
CN	Pucheng	4793381378139	Asia/Shanghai
ES	Palafrugell	9754457850749	Europe/Madrid
RU	Krymsk	1219905974098	Europe/Moscow
CA	Sydney	9316924434366	America/Glace_Bay
AU	Carindale	3056199182710	Australia/Brisbane
PL	Jaworzno	8849506605089	Europe/Warsaw
US	Fresno	9672583099507	America/Chicago
SK	Skalica	0940283213400	Europe/Bratislava
SD	Ar Ruseris	7551865204582	Africa/Khartoum
AT	Sankt Peter	2338145885137	Europe/Vienna
DE	Aschaffenburg	1637945996335	Europe/Berlin
RU	Ishim	4902638022484	Asia/Yekaterinburg
DE	Schwalmtal	2156266397168	Europe/Berlin
PK	Sillanwali	4583945707907	Asia/Karachi
GB	Devizes	7694959396920	Europe/London
CN	Hoxtolgay	4309986261075	Asia/Urumqi
PK	Qadirpur Ran	2092858163233	Asia/Karachi
AR	Chacabuco	6950133334982	America/Argentina/Buenos_Aires
IN	Dalsingh Sarai	6438039480632	Asia/Kolkata
IN	Tiruppuvanam	1015994218958	Asia/Kolkata
BR	Canavieiras	2065371698926	America/Bahia
RU	Lesozavodsk	5007970512620	Asia/Vladivostok
JP	Namerikawa	5886347559259	Asia/Tokyo
GA	Franceville	5163460924431	Africa/Libreville
IT	Villabate	9650866062288	Europe/Rome
BR	Catende	4793370546938	America/Recife
BR	Santa Gertrudes	6645603375045	America/Sao_Paulo
ES	el Camp de l'Arpa del Clot	1670824491446	Europe/Madrid
US	Kendall	7111144959024	America/New_York
US	Granger	9244696147026	America/Indiana/Indianapolis
US	Saratoga Springs	7469417060107	America/Denver
CN	Yanliang	0947673153469	Asia/Shanghai
IN	Sambalpur	9737326142534	Asia/Kolkata
KH	Paoy Paet	6535013077311	Asia/Phnom_Penh
AU	Strathfield	4636198948754	Australia/Sydney
IN	Srinagar	6246376424031	Asia/Kolkata
US	Searcy	5763694876133	America/Chicago
PK	Alipur	8717037635083	Asia/Karachi
FR	Elbeuf	4009334892578	Europe/Paris
US	Bothell West	8700313025364	America/Los_Angeles
US	Shreveport	1582608688150	America/Chicago
CN	Hoxtolgay	0908214506373	Asia/Urumqi
FI	Espoo	6231537716247	Europe/Helsinki
TZ	Iringa	5951129034177	Africa/Dar_es_Salaam
US	Lompoc	4974063705607	America/Los_Angeles
NL	Schiebroek	4141359039030	Europe/Amsterdam
KZ	Shalqar	6683851528165	Asia/Aqtobe
RU	Kachkanar	8760109175222	Asia/Yekaterinburg
US	Iron River	8943333061503	America/Menominee
IN	Robertsonpet	3510321800977	Asia/Kolkata
US	Scotch Plains	3848213090459	America/New_York
DZ	Frenda	9840161172465	Africa/Algiers
IE	An Muileann gCearr	5941721547243	Europe/Dublin
IN	Bhuban	1234467189872	Asia/Kolkata
IN	Barbil	3845934749482	Asia/Kolkata
ES	Tudela	9176650564467	Europe/Madrid
PH	Recodo	4824957260845	Asia/Manila
US	Aurora	2413083180251	America/Denver
BY	Novogrudok	6197141326176	Europe/Minsk
BR	Pedro II	3945594536924	America/Fortaleza
US	Abilene	9692145814287	America/Chicago
US	Cypress Hills	0189524393338	America/New_York
MX	Jocotepec	5127946216724	America/Mexico_City
DZ	Beni Douala	2288500327591	Africa/Algiers
IL	Ramla	0100484893980	Asia/Jerusalem
DJ	'Ali Sabieh	6421399117805	Africa/Djibouti
CN	Xinzhou	1578033510067	Asia/Shanghai
US	Front Royal	2072346106805	America/New_York
CO	Andes	3752872969301	America/Bogota
CN	Licheng	1949790151525	Asia/Shanghai
AR	Aguilares	1994769365267	America/Argentina/Tucuman
UA	Nova Kakhovka	4499359136359	Europe/Kiev
IN	Aklera	6090424315297	Asia/Kolkata
CN	Foshan	3713593706101	Asia/Shanghai
US	Searcy	4291845277726	America/Chicago
IT	Villabate	2291677234258	Europe/Rome
GB	Westbury	3666774345357	Europe/London
DE	Hermsdorf	2367186477858	Europe/Berlin
IT	Misterbianco	1872464721673	Europe/Rome
US	Tyler	7861324480533	America/Chicago
US	San Gabriel	8618622809585	America/Los_Angeles
GB	Newbury	8078638740188	Europe/London
JP	Ina	4333225187833	Asia/Tokyo
LK	Dehiwala-Mount Lavinia	0013215715584	Asia/Colombo
ID	Majene	1075089007492	Asia/Makassar
DZ	Boumerdas	1753198091372	Africa/Algiers
US	Kaukauna	2728125476187	America/Chicago
CU	Varadero	5158458103325	America/Havana
CN	Hushitai	8485543356913	Asia/Shanghai
FR	Cavaillon	8177127833971	Europe/Paris
RU	Kachkanar	1157359110702	Asia/Yekaterinburg
PK	Larkana	6098179141437	Asia/Karachi
DZ	Thenia	5470176793283	Africa/Algiers
IN	Patti	4629964146812	Asia/Kolkata
PL	Strzelce Opolskie	7536115658896	Europe/Warsaw
NL	Schiebroek	2731124039185	Europe/Amsterdam
US	Acworth	2458862983135	America/New_York
US	Venice	2811963077279	America/New_York
US	Utica	1338242386699	America/New_York
GB	Inverness	2118615434702	Europe/London
DE	Karben	6450546948320	Europe/Berlin
US	Middle River	5593067381359	America/New_York
AU	Perth	5803405415241	Australia/Perth
JP	Gero	4299583277206	Asia/Tokyo
US	Fayetteville	4327133633261	America/New_York
UA	Svatove	3060170406092	Europe/Zaporozhye
RU	Gavrilov-Yam	7082387681976	Europe/Moscow
MG	Sakaraha	7427474991741	Indian/Antananarivo
ID	Jambi City	0293637491192	Asia/Jakarta
DE	Walsrode	4485584013275	Europe/Berlin
US	Huntley	6783908856163	America/Chicago
RU	Nikolayevsk-on-Amure	7024829757498	Asia/Vladivostok
US	Camarillo	7802150086599	America/Los_Angeles
US	Jersey City	9650681908228	America/New_York
US	Longview	9342681215559	America/Chicago
DE	Schwalmtal	2680446510905	Europe/Berlin
CD	Kamina	5017639765175	Africa/Lubumbashi
IN	Kalavoor	0302753419451	Asia/Kolkata
IT	Gorgonzola	1950753741417	Europe/Rome
FR	Bron	6473124898916	Europe/Paris
CU	Media Luna	5833953944047	America/Havana
CN	Shuangcheng	9824018094483	Asia/Shanghai
MA	Oulmes	0746326045164	Africa/Casablanca
PH	Burgos	8087443174507	Asia/Manila
US	Rolla	9439578138364	America/Chicago
CN	Taozhuang	8000571689699	Asia/Shanghai
RE	Saint-Denis	1466753302171	Indian/Reunion
FR	Valence	7279653182279	Europe/Paris
US	Palm Valley	9018395180444	America/New_York
KH	Paoy Paet	1535918286578	Asia/Phnom_Penh
RU	Lesozavodsk	0252102700603	Asia/Vladivostok
FR	Pamiers	8761865036086	Europe/Paris
CA	Markham	3514334085079	America/Toronto
AT	Floridsdorf	6099932657431	Europe/Vienna
US	Kearns	4588620746073	America/Denver
PK	Kanganpur	1813992054833	Asia/Karachi
ET	Arba Minch	5784404920304	Africa/Addis_Ababa
US	Gilbert	4096376733815	America/Phoenix
AU	Perth	8660547209827	Australia/Perth
RS	Negotin	8939376379781	Europe/Belgrade
ID	Kediri	2791549499476	Asia/Jakarta
CU	Varadero	4725400046781	America/Havana
US	Evergreen Park	6487671735969	America/Chicago
TZ	Same	3969746002631	Africa/Dar_es_Salaam
JP	Kamakura	5706227710870	Asia/Tokyo
TH	Nakhon Pathom	3288362357636	Asia/Bangkok
TH	Nakhon Si Thammarat	0839216130580	Asia/Bangkok
PH	Talisay	1344482552534	Asia/Manila
RU	Novosilikatnyy	0939545275584	Asia/Barnaul
LT	Alytus	1699814265201	Europe/Vilnius
VE	Ciudad Guayana	9128083296125	America/Caracas
NL	Schiebroek	7932599564737	Europe/Amsterdam
CN	Shaowu	2351225365923	Asia/Shanghai
IN	Rangia	0262198598701	Asia/Kolkata
US	South Whittier	7391989037679	America/Los_Angeles
CO	Madrid	7290590173045	America/Bogota
UA	Kherson	1778183163391	Europe/Kiev
FI	Kallio	7111256741241	Europe/Helsinki
IN	Dalsingh Sarai	5271560186106	Asia/Kolkata
DE	Eppingen	3666982864374	Europe/Berlin
TZ	Mwandiga	0409544713054	Africa/Dar_es_Salaam
NZ	Gisborne	6117592866687	Pacific/Auckland
FR	Dax	2730295899826	Europe/Paris
CN	Licheng	4798903081993	Asia/Shanghai
IN	Teghra	7703405052768	Asia/Kolkata
NG	Olupona	3304753038837	Africa/Lagos
DZ	Bordj Zemoura	4868874822397	Africa/Algiers
ES	Tudela	8561237342704	Europe/Madrid
ES	Puertollano	9749943735648	Europe/Madrid
CN	Guli	8709122441730	Asia/Shanghai
MG	Sakaraha	1762420721574	Indian/Antananarivo
SL	Freetown	4546160501576	Africa/Freetown
IN	Leteri	0463795552732	Asia/Kolkata
RU	Novopavlovsk	7719376693695	Europe/Moscow
CM	Idenao	0213699344069	Africa/Douala
FR	Dax	3869486837268	Europe/Paris
IN	Saharsa	9435101727456	Asia/Kolkata
CN	Nanpiao	9853312926145	Asia/Shanghai
RU	Yashkino	7308517081653	Asia/Novokuznetsk
DE	Eppingen	1115175749865	Europe/Berlin
FR	Colomiers	6408613703976	Europe/Paris
US	Scarsdale	1490413137285	America/New_York
PR	Yauco	7009445419425	America/Puerto_Rico
US	Gilbert	9355463904060	America/Phoenix
US	Davis	3213578374719	America/Los_Angeles
US	Dumont	4193076243023	America/New_York
BW	Tonota	1416182492035	Africa/Gaborone
IN	Jais	4851176614098	Asia/Kolkata
AR	Ushuaia	5054454099627	America/Argentina/Ushuaia
TZ	Chanika	4292051503852	Africa/Dar_es_Salaam
TR	Gaziantep	9822342144812	Europe/Istanbul
CM	Mbalmayo	4677695630926	Africa/Douala
US	Evergreen Park	7914168987697	America/Chicago
GB	Lymington	8117580917054	Europe/London
RU	Dyat’kovo	7683026960560	Europe/Moscow
NG	Argungu	3720742382581	Africa/Lagos
ZA	Vryheid	0492268987573	Africa/Johannesburg
IT	Lanciano	6497881288179	Europe/Rome
TH	Nakhon Si Thammarat	7291702481096	Asia/Bangkok
US	Davis	1936847675141	America/Los_Angeles
FR	Marseille 11	2698293102921	Europe/Paris
IT	Agrigento	8624808643201	Europe/Rome
NG	Nkpor	3219093573675	Africa/Lagos
BR	Loanda	8577154032376	America/Sao_Paulo
US	North Tustin	2114157961263	America/Los_Angeles
US	Fresno	3183738334733	America/Chicago
GB	East Dereham	5991696476420	Europe/London
ES	el Camp de l'Arpa del Clot	9063255145361	Europe/Madrid
NL	Tongelre	6480214935369	Europe/Amsterdam
US	Troutdale	3720537577963	America/Los_Angeles
RU	Privolzhskiy	4352184315262	Europe/Saratov
EC	Milagro	7524287321243	America/Guayaquil
JP	Yao	2587092509362	Asia/Tokyo
IL	Rahat	2124178655645	Asia/Jerusalem
GB	Lancing	2623807821104	Europe/London
IN	Hungund	4725125497950	Asia/Kolkata
ID	Balikpapan	8855988985717	Asia/Makassar
IE	An Muileann gCearr	0416195023951	Europe/Dublin
XK	Glogovac	2717877658248	Europe/Belgrade
NA	Okahandja	0179491307926	Africa/Windhoek
RS	Sremska Mitrovica	0835234429637	Europe/Belgrade
US	Lexington	3783906579128	America/New_York
GB	Lymington	1846127092196	Europe/London
FR	Gonesse	9650786954595	Europe/Paris
GB	Clacton-on-Sea	4946786785303	Europe/London
NL	Vught	9766041318108	Europe/Amsterdam
RU	Dyat’kovo	1460599282956	Europe/Moscow
RE	Saint-Denis	9930737370781	Indian/Reunion
GB	Lymington	3529773682192	Europe/London
FR	Ajaccio	7974469332756	Europe/Paris
TZ	Chanika	5932928891772	Africa/Dar_es_Salaam
FR	Elbeuf	0897503145105	Europe/Paris
CI	Bonoua	9857633502156	Africa/Abidjan
RU	Mikhaylovka	0877653964764	Europe/Volgograd
IN	Jashpurnagar	3249130580748	Asia/Kolkata
HT	Thomazeau	1252330294393	America/Port-au-Prince
AR	Esperanza	2596872182138	America/Argentina/Cordoba
AU	Carindale	7279340251080	Australia/Brisbane
JP	Karatsu	7152188564652	Asia/Tokyo
CO	Andes	2912082302119	America/Bogota
AU	Carnegie	3549111420859	Australia/Melbourne
US	Searcy	5659583531064	America/Chicago
US	Pahrump	8580366126078	America/Los_Angeles
ID	Tebingtinggi	2002811442206	Asia/Jakarta
DE	Hechingen	9385096078050	Europe/Berlin
US	Scottsdale	6227205707006	America/Phoenix
FR	Ajaccio	5144552024598	Europe/Paris
GB	Devizes	7017788107336	Europe/London
BE	Temse	7952076651798	Europe/Brussels
ID	Labuhan Deli	5028918099614	Asia/Jakarta
IN	Betamcherla	7180491344128	Asia/Kolkata
ID	Kudus	1495663298199	Asia/Jakarta
IN	Kashipur	7864510410741	Asia/Kolkata
US	Hutchinson	8626930221104	America/Chicago
US	Rosemount	8013527654009	America/Chicago
IN	Manjeri	0908929766437	Asia/Kolkata
AU	Carindale	3601412324271	Australia/Brisbane
DZ	Messaad	5321740762986	Africa/Algiers
US	Covington	4946172658563	America/New_York
UA	Svatove	5153072941537	Europe/Zaporozhye
JP	Inawashiro	7234507446723	Asia/Tokyo
MX	Acaponeta	6243466794814	America/Mazatlan
BR	Curitiba	6557023020309	America/Sao_Paulo
PG	Mount Hagen	1738123563735	Pacific/Port_Moresby
JP	Okegawa	0815950214731	Asia/Tokyo
US	Glendale	3693259119530	America/Los_Angeles
DZ	El Achir	1718369348112	Africa/Algiers
UG	Kitgum	8377303618549	Africa/Kampala
KE	Busia	7824485777997	Africa/Nairobi
CN	Shuangcheng	3409739018947	Asia/Shanghai
ID	Sukabumi	1552072241465	Asia/Jakarta
CH	Adliswil	1851360297659	Europe/Zurich
ZA	Vryheid	8791823508485	Africa/Johannesburg
MX	San Lorenzo Acopilco	6625083585554	America/Mexico_City
US	Port Huron	8709313006298	America/Detroit
GB	Lower Earley	8478380247438	Europe/London
US	Redding	8813374672955	America/Los_Angeles
CA	Charlottetown	0216274770109	America/Halifax
US	Fresno	7281256888397	America/Chicago
MW	Salima	5728036552076	Africa/Blantyre
BR	Altamira	5154310106879	America/Santarem
IN	Amreli	4191331720623	Asia/Kolkata
DE	Siegburg	6725229299366	Europe/Berlin
ES	Novelda	1455484233663	Europe/Madrid
UA	Lutsk	1960322965359	Europe/Kiev
ID	Wangon	0919430135438	Asia/Jakarta
US	Pahrump	6626103487384	America/Los_Angeles
PE	Minas de Marcona	4628329815400	America/Lima
TW	Magong	1421439270892	Asia/Taipei
ES	Novelda	2615477270764	Europe/Madrid
IT	Chiavari	7259837939592	Europe/Rome
NL	Oldenzaal	5938812263519	Europe/Amsterdam
PK	Bhit Shah	9448000392656	Asia/Karachi
IN	Kundla	8552994014065	Asia/Kolkata
US	Abilene	4143179110593	America/Chicago
IN	Patti	0364147778155	Asia/Kolkata
GE	Kobuleti	8332521744975	Asia/Tbilisi
DE	Oschatz	2004498080832	Europe/Berlin
CN	Pingyi	2275651469904	Asia/Shanghai
US	Carlsbad	9604322195126	America/Denver
IT	Portogruaro	5771969599595	Europe/Rome
US	Abilene	9934338006834	America/Chicago
US	Rutland	0370352835507	America/New_York
RU	Nikolayevsk-on-Amure	3423021296813	Asia/Vladivostok
IT	Campobasso	5325881801856	Europe/Rome
MX	Jocotepec	0020419941787	America/Mexico_City
PL	Jaworzno	9363783099182	Europe/Warsaw
RU	Gudermes	2448442207928	Europe/Moscow
CN	Beidao	5821661268418	Asia/Shanghai
US	Woodlawn	3179638382424	America/New_York
BR	Itacoatiara	7793208176563	America/Manaus
TR	Sungurlu	2382744401632	Europe/Istanbul
IT	Perugia	0415624217725	Europe/Rome
GB	Viewpark	6168211099382	Europe/London
JP	Shimotoda	6565072940028	Asia/Tokyo
CN	Haicheng	3823931206160	Asia/Shanghai
IN	Gariadhar	8032050366845	Asia/Kolkata
US	Opportunity	6946140749772	America/Los_Angeles
IL	Ganei Tikva	2431360642193	Asia/Jerusalem
TR	Bergama	0610663769031	Europe/Istanbul
RU	Malakhovka	9512744881537	Europe/Moscow
US	Dumont	7658573357910	America/New_York
IN	Dharmapuri	9106072973073	Asia/Kolkata
IT	Francavilla Fontana	9326126287905	Europe/Rome
US	Fayetteville	2897436955541	America/New_York
GM	Farafenni	8665632408161	Africa/Banjul
US	Woodbridge	9020245986342	America/New_York
BR	Esmeraldas	8334278384299	America/Sao_Paulo
PA	Veracruz	6338181935588	America/Panama
ET	Arba Minch	2693460381185	Africa/Addis_Ababa
US	Sicklerville	4442405845156	America/New_York
DE	Aschaffenburg	1045148803426	Europe/Berlin
BY	Vitebsk	9923984438717	Europe/Minsk
DE	Aschaffenburg	0549210844139	Europe/Berlin
DE	Albstadt	7597597763140	Europe/Berlin
TH	Roi Et	5185987752199	Asia/Bangkok
US	Waverly	1440398434879	America/Detroit
IN	Manjeri	2745292444412	Asia/Kolkata
TR	Aksaray	4772217990097	Europe/Istanbul
NO	Harstad	4628115473630	Europe/Oslo
UA	Hlukhiv	6179518417304	Europe/Kiev
JP	Hita	1994904093048	Asia/Tokyo
US	Carlsbad	3289579370746	America/Denver
FR	Niort	6559493477201	Europe/Paris
ES	Maspalomas	4859456002184	Atlantic/Canary
IN	Madhipura	1835174113046	Asia/Kolkata
MM	Dawei	9221446567341	Asia/Yangon
JP	Inawashiro	1830703026231	Asia/Tokyo
DE	Rudolstadt	2724619822676	Europe/Berlin
VE	Ciudad Guayana	7712328158853	America/Caracas
DE	Albstadt	6605922983239	Europe/Berlin
ID	Sukabumi	4372053633907	Asia/Jakarta
NZ	Timaru	4076466732072	Pacific/Auckland
ES	Jumilla	3492447858493	Europe/Madrid
BR	Altamira	6041643856801	America/Santarem
CH	Onex	2793242118746	Europe/Zurich
BR	Altamira	3838577918797	America/Santarem
CO	Buenaventura	0974176285847	America/Bogota
IT	Mesagne	8556557873717	Europe/Rome
CD	Kamina	6919786522009	Africa/Lubumbashi
BR	Sarandi	7906179313527	America/Sao_Paulo
TH	Tak Bai	9465256642779	Asia/Bangkok
US	Rolla	4009417633784	America/Chicago
IN	Supaul	0402379502879	Asia/Kolkata
US	North Lauderdale	7636053198574	America/New_York
US	Bon Air	8862132718275	America/New_York
NO	Harstad	1329631374779	Europe/Oslo
BE	Temse	5844948603917	Europe/Brussels
GB	Lymington	2009109895126	Europe/London
US	Westchester	1754654347507	America/Chicago
IN	Amreli	3126679224114	Asia/Kolkata
CA	Charlottetown	9248561681981	America/Halifax
US	Camarillo	6514084083360	America/Los_Angeles
US	Shreveport	4424060649744	America/Chicago
DE	Neuburg an der Donau	4530438198506	Europe/Berlin
IR	Nowshahr	6832575842020	Asia/Tehran
